billboard_id,track_id
2021-03-054,6tDDoYIxWvMLTdKpjFkc1B
2021-03-057,45S5WTQEGOB1VHr1Q4FuPl
2021-03-059,1KixkQVDUHggZMU9dUobgm
2021-03-060,0YfRAYTNTNszGg8VARrSIH
2021-03-061,3eZYOQO4UzKrUDYDghtnFw
2021-03-062,3Ofmpyhv5UAQ70mENzB277
2021-03-063,3FAJ6O0NOHQV8Mc5Ri6ENp
2021-03-064,0uRrG2jRR5tuifsYIJHEao
2021-03-065,3USxtqRwSYz57Ewm6wWRMp
2021-03-066,3ySLzrN7950dpf1ncttONO
2021-03-068,6IBcOGPsniK3Pso1wHIhew
2021-03-069,2yySWxfeRN2QRZnFMnYMQl
2021-03-070,4DuUwzP4ALMqpquHU0ltAB
2021-03-073,1kBx9VGumfuvlfqdlAGorE
2021-03-076,26UxwWl9xCb83OynXELJcL
2021-03-077,3hboOw4dS0aXGuP0fyyvbC
2021-03-081,4lsHZ92XCFOQfzJFBTluk8
2021-03-083,7o4gBbTM6UBLkOYPw9xMCz
2021-03-087,4iCZ6Cr76For1TuHUQ90r8
2021-03-088,0awuNCj9gwJEM0seER22DW
2021-03-089,2JLVZYEMmqPWbUoAJAMKfm
2021-03-090,5cMoYjSCddCVVRUiVRv88q
2021-03-091,14JFKtBSqefxfMiKhq6JT8
2021-03-092,7vF3xkCMvZjAe2nTWY0uQZ
2021-03-093,472vIK1ldetTxRxG3ovaiY
2021-03-094,0E4Y1XIbs8GrAT1YqVy6dq
2021-03-095,0mKnuxVkPi5h0kuvZl44VM
2021-03-096,6f3Slt0GbA2bPZlz0aIFXN
2021-03-098,2Z8yfpFX0ZMavHkcIeHiO1
2021-03-099,5hChuUMe5iHfjkXgzj1D4b
2021-03-100,6qBFSepqLCuh5tehehc1bd
2021-04-002,1XXimziG1uhM0eDNCZCrUl
2021-04-004,7lPN2DXiMsVn7XUKtOW1CS
2021-04-006,0sf12qNH5qcw8qpgymFOqD
2021-04-008,3mDFLytDotXo2p0rvfGbkA
2021-04-009,1tkg4EHVoqnhR6iFEXb60y
2021-04-011,3jjBPF4NDMCU51psU8JPpR
2021-04-012,1IIKrJVP1C9N7iPtG6eOsK
2021-04-015,54bFM56PmE4YLRnqpW6Tha
2021-04-016,5MrWQZ43r6HsJeEqur1ykt
2021-04-017,3Ofmpyhv5UAQ70mENzB277
2021-04-020,4u4NyuceXP7Uzh7XFJKCr1
2021-04-021,35mvY5S1H3J2QZyna3TFe0
2021-04-022,45bE4HXI0AwGZXfZtMp8JR
2021-04-025,4Iedi94TIaB2GGb1nMB68v
2021-04-026,4saklk6nie3yiGePpBwUoc
2021-04-027,60ynsPSSKe6O3sfwRnIBRf
2021-04-029,3FAJ6O0NOHQV8Mc5Ri6ENp
2021-04-032,45kgqMRkC29qjBlzeaJcad
2021-04-034,3YJJjQPAbDT7mGpX3WtQ9A
2021-04-035,7xUE36a8GVq3wgH82TvpYD
2021-04-036,27OeeYzk6klgBh83TSvGMA
2021-04-037,3hLuHKzG1cmlRpq53ZVWd8
2021-04-038,5vGLcdRuSbUhD8ScwsGSdA
2021-04-039,6AGOKlMZWLCaEJGnaROtF9
2021-04-041,3TNSVsiFngfe68UJpMq1oS
2021-04-042,4eNOLmx8r2IJAVKvBBL1jv
2021-04-044,6tDDoYIxWvMLTdKpjFkc1B
2021-04-047,1tSGw3h54aHModEHHL1HGK
2021-04-048,1KixkQVDUHggZMU9dUobgm
2021-04-049,5Kpg1A7BOHpBbaT3H3xqd3
2021-04-050,0lx2cLdOt3piJbcaXIV74f
2021-04-051,1diS6nkxMQc3wwC4G1j0bh
2021-04-052,3ySLzrN7950dpf1ncttONO
2021-04-053,5hChuUMe5iHfjkXgzj1D4b
2021-04-054,0YfRAYTNTNszGg8VARrSIH
2021-04-055,0YrKSfpvflYnLSBd4Jtu6J
2021-04-057,3USxtqRwSYz57Ewm6wWRMp
2021-04-058,0KS2h61pHQ4WmOwruD7uxD
2021-04-060,6QpZSfLid1YZ6c01BvB5jH
2021-04-061,6IBcOGPsniK3Pso1wHIhew
2021-04-064,3T03rPwlL8NVk1yIaxeD8U
2021-04-065,1kBx9VGumfuvlfqdlAGorE
2021-04-066,6I3mqTwhRpn34SLVafSH7G
2021-04-067,3hboOw4dS0aXGuP0fyyvbC
2021-04-068,0oaY19dUwZimIgzn3ZZLZO
2021-04-071,0A1hoCfMLkiAgvhWkkucJa
2021-04-072,25j0Sape7qZbq6ZPLFefTT
2021-04-074,26UxwWl9xCb83OynXELJcL
2021-04-075,6f3Slt0GbA2bPZlz0aIFXN
2021-04-076,5NU40QTlXrDUJzDBdv79bg
2021-04-077,3cBsEDNhFI9E82vPj3kvi3
2021-04-078,7vF3xkCMvZjAe2nTWY0uQZ
2021-04-079,4sf2L157iEgAR7yrCNLgSq
2021-04-080,4iCZ6Cr76For1TuHUQ90r8
2021-04-082,5pRTz4O2qOkr5nawemy6Wb
2021-04-083,2JLVZYEMmqPWbUoAJAMKfm
2021-04-085,472vIK1ldetTxRxG3ovaiY
2021-04-086,14JFKtBSqefxfMiKhq6JT8
2021-04-088,4lsHZ92XCFOQfzJFBTluk8
2021-04-091,3buwFfY33H32wfZ6X9poV3
2021-04-093,5TWAIHYaOnYg4txfmCgon5
2021-04-095,53bZYxVbCYm6w1Gx8U64bz
2021-04-096,0uRrG2jRR5tuifsYIJHEao
2021-04-100,36ISlLb12gKuCCVTYXC0gb
2021-05-001,43PGPuHIlVOc04jrZVh9L6
2021-05-004,67BtfxlNbhBmCDR2L2l8qd
2021-05-007,3Ofmpyhv5UAQ70mENzB277
2021-05-009,1XXimziG1uhM0eDNCZCrUl
2021-05-010,7lPN2DXiMsVn7XUKtOW1CS
2021-05-011,61KpQadow081I2AsbeLcsb
2021-05-013,0sf12qNH5qcw8qpgymFOqD
2021-05-017,1tkg4EHVoqnhR6iFEXb60y
2021-05-020,3FAJ6O0NOHQV8Mc5Ri6ENp
2021-05-021,3hLuHKzG1cmlRpq53ZVWd8
2021-05-024,1IIKrJVP1C9N7iPtG6eOsK
2021-05-025,45bE4HXI0AwGZXfZtMp8JR
2021-05-026,3jjBPF4NDMCU51psU8JPpR
2021-05-028,3mDFLytDotXo2p0rvfGbkA
2021-05-030,54bFM56PmE4YLRnqpW6Tha
2021-05-031,27OeeYzk6klgBh83TSvGMA
2021-05-032,4Iedi94TIaB2GGb1nMB68v
2021-05-033,35mvY5S1H3J2QZyna3TFe0
2021-05-035,6IBcOGPsniK3Pso1wHIhew
2021-05-037,5hChuUMe5iHfjkXgzj1D4b
2021-05-038,1diS6nkxMQc3wwC4G1j0bh
2021-05-039,3USxtqRwSYz57Ewm6wWRMp
2021-05-041,1kBx9VGumfuvlfqdlAGorE
2021-05-042,7vF3xkCMvZjAe2nTWY0uQZ
2021-05-044,3YJJjQPAbDT7mGpX3WtQ9A
2021-05-045,3TNSVsiFngfe68UJpMq1oS
2021-05-048,5pRTz4O2qOkr5nawemy6Wb
2021-05-049,4sf2L157iEgAR7yrCNLgSq
2021-05-050,3hboOw4dS0aXGuP0fyyvbC
2021-05-051,60ynsPSSKe6O3sfwRnIBRf
2021-05-052,7xUE36a8GVq3wgH82TvpYD
2021-05-053,0YrKSfpvflYnLSBd4Jtu6J
2021-05-054,6tDDoYIxWvMLTdKpjFkc1B
2021-05-056,4u4NyuceXP7Uzh7XFJKCr1
2021-05-057,45kgqMRkC29qjBlzeaJcad
2021-05-060,0lx2cLdOt3piJbcaXIV74f
2021-05-061,0KS2h61pHQ4WmOwruD7uxD
2021-05-063,472vIK1ldetTxRxG3ovaiY
2021-05-065,53bZYxVbCYm6w1Gx8U64bz
2021-05-067,4eNOLmx8r2IJAVKvBBL1jv
2021-05-068,5MrWQZ43r6HsJeEqur1ykt
2021-05-069,6QpZSfLid1YZ6c01BvB5jH
2021-05-070,3ySLzrN7950dpf1ncttONO
2021-05-071,4iCZ6Cr76For1TuHUQ90r8
2021-05-074,7IhfjcaXuXCq20ZiAA7igK
2021-05-075,1KixkQVDUHggZMU9dUobgm
2021-05-076,14JFKtBSqefxfMiKhq6JT8
2021-05-078,6f3Slt0GbA2bPZlz0aIFXN
2021-05-079,0QULNNd9z5s35entfiiXoa
2021-05-080,26UxwWl9xCb83OynXELJcL
2021-05-081,3UoULw70kMsiVXxW0L3A33
2021-05-082,0YfRAYTNTNszGg8VARrSIH
2021-05-084,7FdUvDkaE24o3FPIWTvzv2
2021-05-086,5TWAIHYaOnYg4txfmCgon5
2021-05-087,2HYvkdq6lpFXkVz9Tfqi8r
2021-05-088,2JLVZYEMmqPWbUoAJAMKfm
2021-05-090,1HS7P1v50YmX12LCEmlF0F
2021-05-091,1ZIKpMTRPqhwAoVXWY3tXI
2021-05-092,3cBsEDNhFI9E82vPj3kvi3
2021-05-094,1Xi84slp6FryDSCbzq4UCD
2021-05-095,4lsHZ92XCFOQfzJFBTluk8
2021-06-002,6PERP62TejQjgHu81OHxgM
2021-06-003,61KpQadow081I2AsbeLcsb
2021-06-010,3Ofmpyhv5UAQ70mENzB277
2021-06-011,7lPN2DXiMsVn7XUKtOW1CS
2021-06-013,67BtfxlNbhBmCDR2L2l8qd
2021-06-016,27OeeYzk6klgBh83TSvGMA
2021-06-017,43PGPuHIlVOc04jrZVh9L6
2021-06-020,6IBcOGPsniK3Pso1wHIhew
2021-06-022,0sf12qNH5qcw8qpgymFOqD
2021-06-028,1XXimziG1uhM0eDNCZCrUl
2021-06-030,3FAJ6O0NOHQV8Mc5Ri6ENp
2021-06-032,5hChuUMe5iHfjkXgzj1D4b
2021-06-036,0nqhKXDjsyBMvbeWmgijD0
2021-06-037,3USxtqRwSYz57Ewm6wWRMp
2021-06-040,1kBx9VGumfuvlfqdlAGorE
2021-06-042,3hLuHKzG1cmlRpq53ZVWd8
2021-06-043,1tkg4EHVoqnhR6iFEXb60y
2021-06-044,6tDDoYIxWvMLTdKpjFkc1B
2021-06-045,3UoULw70kMsiVXxW0L3A33
2021-06-047,4sf2L157iEgAR7yrCNLgSq
2021-06-048,1TZv3bujNaYz646eezRE91
2021-06-049,4Iedi94TIaB2GGb1nMB68v
2021-06-050,5TWAIHYaOnYg4txfmCgon5
2021-06-053,0YrKSfpvflYnLSBd4Jtu6J
2021-06-054,1diS6nkxMQc3wwC4G1j0bh
2021-06-055,7IhfjcaXuXCq20ZiAA7igK
2021-06-056,14JFKtBSqefxfMiKhq6JT8
2021-06-057,53bZYxVbCYm6w1Gx8U64bz
2021-06-058,7BoobGhD4x5K96Me0hqC8Q
2021-06-060,5qNh5WtzMbfpSj2jLlBkoD
2021-06-065,7vF3xkCMvZjAe2nTWY0uQZ
2021-06-069,3X2r2CnHOJeV5YekPTgBnK
2021-06-070,4ijajhHtBsOn91S4dgkhu7
2021-06-071,0Px86mRlxdB3YqpK6KXWlr
2021-06-073,3mDFLytDotXo2p0rvfGbkA
2021-06-075,472vIK1ldetTxRxG3ovaiY
2021-06-076,2CwG4BXIlGmmYLDmDvwMTH
2021-06-077,4iCZ6Cr76For1TuHUQ90r8
2021-06-078,1irAliF0T8sLIOPJp6n7rU
2021-06-079,60ynsPSSKe6O3sfwRnIBRf
2021-06-082,5pRTz4O2qOkr5nawemy6Wb
2021-06-086,4u4NyuceXP7Uzh7XFJKCr1
2021-06-087,4LmN3eU1R1vVEdKuDELpGk
2021-06-088,1Xi84slp6FryDSCbzq4UCD
2021-06-089,7FdUvDkaE24o3FPIWTvzv2
2021-06-090,1ZIKpMTRPqhwAoVXWY3tXI
2021-06-091,2JLVZYEMmqPWbUoAJAMKfm
2021-06-094,4jbtL4tjkqghUvJknUqU1s
2021-06-096,3CiF9D8iuVhZWDvvjf8HpG
2021-06-098,3cBsEDNhFI9E82vPj3kvi3
2021-06-100,5QS8PNEWbqTEZyQ6e9ZbJf
2021-07-002,6PERP62TejQjgHu81OHxgM
2021-07-008,67BtfxlNbhBmCDR2L2l8qd
2021-07-009,61KpQadow081I2AsbeLcsb
2021-07-010,3Ofmpyhv5UAQ70mENzB277
2021-07-011,43PGPuHIlVOc04jrZVh9L6
2021-07-012,6IBcOGPsniK3Pso1wHIhew
2021-07-014,27OeeYzk6klgBh83TSvGMA
2021-07-015,0sf12qNH5qcw8qpgymFOqD
2021-07-016,3FAJ6O0NOHQV8Mc5Ri6ENp
2021-07-019,3USxtqRwSYz57Ewm6wWRMp
2021-07-023,7lPN2DXiMsVn7XUKtOW1CS
2021-07-025,6tDDoYIxWvMLTdKpjFkc1B
2021-07-026,7IhfjcaXuXCq20ZiAA7igK
2021-07-027,3UoULw70kMsiVXxW0L3A33
2021-07-034,2CwG4BXIlGmmYLDmDvwMTH
2021-07-035,0nqhKXDjsyBMvbeWmgijD0
2021-07-038,1tkg4EHVoqnhR6iFEXb60y
2021-07-040,0YrKSfpvflYnLSBd4Jtu6J
2021-07-041,53bZYxVbCYm6w1Gx8U64bz
