track_id,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6DuLN8tFW0DkH9wsbTHZsX,"Red Rubber Ball","Red Rubber Ball (A Collection)","The Cyrkle",1991-08-27,137493,43,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop","Legacy/Columbia",0.644,0.459,9,-11.702,1,0.0322,0.657,0,0.0876,0.852,92.801,4
spotify:track:5KEnvHcFjvt3ZVy2yPuMo6,"Born A Woman","Pop Megahits Of The 1960's Volume 5","Sandy Posey",2009-07-03,120453,0,false,jmlemmon,2020-09-19T18:16:03Z,"","Gusto Records",0.75,0.456,0,-9.47,1,0.029,0.685,0.00000103,0.134,0.939,114.501,4
spotify:track:1CQHMHRCDs1qioeseVTbaR,"Cool Jerk","Dance The Cool Jerk","The Capitols",1966,166746,46,false,jmlemmon,2020-09-19T18:16:03Z,"northern soul,motown,classic soul","Rhino/Elektra",0.704,0.574,10,-14.524,0,0.0611,0.339,0,0.0705,0.763,83.955,4
spotify:track:73HDhawpwfPF7EzyEyPtH8,"You Don't Have To Say You Love Me","Classic Dusty Springfield - The Universal Masters Collection","Dusty Springfield",2000-01-01,169400,0,false,jmlemmon,2020-09-19T18:16:03Z,"","Universal Music Group",0.268,0.622,2,-5.416,0,0.0372,0.476,0,0.0624,0.609,111.538,3
spotify:track:1av9uSFRXOWenRE7LUavMD,"A Groovy Kind Of Love","Total 60s","Mindbenders",2010-01-01,119240,0,false,jmlemmon,2020-09-19T18:16:03Z,"","Universal Music AS",0.21,0.588,9,-7.024,1,0.0335,0.242,0,0.218,0.681,193.276,4
spotify:track:2oF7FZHIJbzjeEXZ3D0Ku4,"Good Vibrations - Remastered 2001","Good Vibrations 40th Anniversary","The Beach Boys",2006-01-01,217746,59,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop","Capitol Records",0.403,0.494,1,-6.888,1,0.0313,0.387,0.00000756,0.147,0.379,132.969,4
spotify:track:284iibHm6OfWr0aLhgH7sX,"Devil with a Blue Dress On / Good Golly Miss Molly (Medley)","Rev Up Best Of Mitch Ryder & Detroit Wheels","Mitch Ryder and The Detroit Wheels",2007-02-16,210765,23,false,jmlemmon,2020-09-19T18:16:03Z,"northern soul","Parlophone UK",0.613,0.832,0,-10.599,1,0.0598,0.246,0,0.185,0.733,79.735,4
spotify:track:3RaLLDhdK9M42bku2vX5bw,"Li'l Red Riding Hood","100 Funny Favorites","Sam The Sham & The Pharaohs",2008-11-21,162960,0,false,jmlemmon,2020-09-19T18:16:03Z,"","K-Tel",0.661,0.394,2,-11.893,1,0.0333,0.709,0,0.0997,0.524,122.383,4
spotify:track:4a01ClusxuZiloOK5UgLUn,"You Keep Me Hangin' On","The Supremes Sing Holland, Dozier, Holland","The Supremes",1967-01-23,163280,57,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul,soul","Motown",0.682,0.612,8,-7.004,0,0.0381,0.284,0,0.0783,0.845,127.647,4
spotify:track:2caREKLVN9PbVDe9EPzXjc,"See You in September","The Happenings","The Happenings",1966,147226,44,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop","Rhino",0.519,0.422,4,-8.732,1,0.0282,0.864,0,0.332,0.803,128.956,4
spotify:track:4V3manOO5ihxZXxctaYyiR,"Paperback Writer - Remastered","The Beatles 1962 - 1966 (Remastered)","The Beatles",1973-04-01,139186,0,false,jmlemmon,2020-09-19T18:16:03Z,"classic rock,psychedelic rock","EMI Catalogue",0.502,0.685,7,-8.679,1,0.0736,0.179,0.00000645,0.551,0.805,157.394,4
spotify:track:2JdM4xPoCuHrMzOGQrMUBj,"Sunny","Sunny","Bobby Hebb",1966-01-01,165066,0,false,jmlemmon,2020-09-19T18:16:03Z,"northern soul,classic soul","Universal Records",0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.386,4
spotify:track:4RGxUjaCmVtD30pIhtEi7w,"Sunshine Superman","Sunshine Superman","Donovan",1966-09,195000,54,false,jmlemmon,2020-09-19T18:16:03Z,"folk rock,psychedelic rock","Epic",0.629,0.677,1,-7.239,1,0.0299,0.122,0.00000972,0.0962,0.627,132.783,4
spotify:track:0wECrJyi21VpKrOYJWfAJC,"Kicks (feat. Mark Lindsay) - Single Version","Greatest Hits","Paul Revere & The Raiders;Mark Lindsay",1967-04-10,145960,0,false,jmlemmon,2020-09-19T18:16:03Z,"proto-punk,garage rock","Columbia/Legacy",0.586,0.522,8,-10.674,1,0.0343,0.333,0,0.229,0.658,132.006,4
spotify:track:0D9J4MkQVyn1690CBqLx4u,"Wild Thing","The Best Of The Troggs","The Troggs",1994-01-01,158640,0,false,jmlemmon,2020-09-19T18:16:03Z,"proto-punk","Island Def Jam",0.458,0.853,9,-8.575,1,0.139,0.741,0.0215,0.0851,0.671,202.509,4
spotify:track:3yo0APu1kPilpSSOiyWjUN,"Lightnin' Strikes","60's Gold","Lou Christie",2006-01-01,179000,0,false,jmlemmon,2020-09-19T18:16:03Z,"doo-wop","Universal Music",0.599,0.67,3,-7.239,1,0.0482,0.555,0.00000355,0.132,0.759,134.375,4
spotify:track:2j1GzI1DwpEado5Rjw0wxk,"My Love","The Ultimate Petula Clark","Petula Clark",2003-04-11,164133,0,false,jmlemmon,2020-09-19T18:16:03Z,"","BMG Heritage",0.513,0.861,9,-6.446,1,0.0402,0.681,0.0000394,0.29,0.951,173.72,4
spotify:track:510cR0lj6vJNaROy3tcj1a,"Paint It Black","Hot Rocks 1964-1971 (Remastered)","The Rolling Stones",1971-12-20,202106,0,false,jmlemmon,2020-09-19T18:16:03Z,"classic rock,rock","Universal Music Group",0.468,0.787,11,-9.237,0,0.102,0.0612,0.00339,0.442,0.618,158.998,4
spotify:track:51FpzuGkRYXFgsE2zXt9av,"When a Man Loves a Woman","When a Man Loves a Woman","Percy Sledge",1966,173866,70,false,jmlemmon,2020-09-19T18:16:03Z,"motown,classic soul,soul","Rhino Atlantic",0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,3
spotify:track:4p13cAltTgH8LQPB2VOjVT,"Hanky Panky - 2004 Remaster","Pure Rock 'N' Roll","Tommy James & The Shondells",2008-06-16,173426,13,false,jmlemmon,2020-09-19T18:16:03Z,"","Parlophone UK",0.656,0.861,2,-7.749,1,0.0475,0.345,0.00000118,0.0464,0.908,125.345,4
spotify:track:3Q51jQuzjEDMTyFX4pT2dK,"Winchester Cathedral","Various Rock & Roll","New Vaudeville Band",2010-12-07,136838,35,false,jmlemmon,2020-09-19T18:16:03Z,"","Jukebox Records",0.847,0.371,7,-13.909,1,0.0659,0.614,0.00000355,0.0502,0.914,122.638,4
spotify:track:0XnhQGfqfi5CnZXcONJuI5,"Good Lovin' - Single Version","The Young Rascals","The Young Rascals",1966,150906,56,false,jmlemmon,2020-09-19T18:16:03Z,"","Rhino Atlantic",0.252,0.507,2,-13.337,1,0.0442,0.00206,0.00057,0.325,0.816,196.494,4
spotify:track:3kEGnFqRfa5Ofhayh5LeWP,"We Can Work It Out - Remastered","Past Masters (Vols. 1 & 2 / Remastered)","The Beatles",1988-03-07,135440,0,false,jmlemmon,2020-09-19T18:16:03Z,"classic rock,psychedelic rock","EMI Catalogue",0.367,0.587,2,-10.02,1,0.0275,0.108,0,0.135,0.745,106.182,4
spotify:track:6qAWJdpqAhaE6Yqy15Omax,"Strangers In The Night - Remastered ) [The Frank Sinatra Collection]","Nothing But The Best [The Frank Sinatra Collection]","Frank Sinatra",2008-05-05,164826,0,false,jmlemmon,2020-09-19T18:16:03Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz","Frank Sinatra Enterprises",0.268,0.509,0,-7.951,1,0.0282,0.672,0,0.634,0.503,93.153,4
spotify:track:7plv4WUhd7JXiiijivATO4,"What Becomes Of The Brokenhearted","Motown 50","Jimmy Ruffin",2008-01-01,174533,0,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul,soul","Universal Music Group",0.693,0.581,7,-6.184,0,0.0307,0.562,0,0.465,0.575,98.825,4
spotify:track:2p2wGm94N2NRbjrioWPGU8,"These Boots Are Made For Walkin'","OMG! '60s Party","Nancy Sinatra",2009-06-30,165946,0,false,jmlemmon,2020-09-19T18:16:03Z,"","Selector Series",0.63,0.404,9,-11.941,1,0.128,0.523,0,0.0891,0.408,165.496,4
spotify:track:39fPv2UzlR0gKxltXpd7HE,"Born Free","The Very Best Of Roger Williams","Roger Williams",2011-02-15,137493,0,false,jmlemmon,2020-09-19T18:16:03Z,"orchestral","Classic Music International",0.477,0.477,3,-12.499,1,0.0302,0.217,0.595,0.072,0.644,126.272,4
spotify:track:7AzFID6u1b3zIWbd9pb8Dk,"Summer in the City - Remastered","Hums Of The Lovin' Spoonful","The Lovin' Spoonful",1966-11,160306,62,false,jmlemmon,2020-09-19T18:16:03Z,"folk rock","Buddah",0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,4
spotify:track:3vBhHXMaZZPcQjO56IAfO8,"California Dreamin'","Music From And Inspired By The Motion Picture ""Beautiful Thing""","The Mamas & The Papas",1996-01-01,160333,0,false,jmlemmon,2020-09-19T18:16:03Z,"folk rock","Universal Music Central America",0.572,0.558,1,-8.695,0,0.0292,0.0452,0,0.0719,0.687,112.227,4
spotify:track:2kt0TS6sYxz25uze84l5Oq,"The Poor Side Of Town","Greatest Hits","Johnny Rivers",1990-01-01,217133,26,false,jmlemmon,2020-09-19T18:16:03Z,"","EMI Catalogue",0.424,0.487,6,-11.956,0,0.0323,0.748,0.00000401,0.346,0.445,103.399,4
spotify:track:046ZhBbIMSnG3UXHXJD1cy,"You Can't Hurry Love","Anthology","The Supremes",2001-01-01,165720,0,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul,soul","Universal Music Group",0.645,0.788,7,-6.92,0,0.0512,0.355,0,0.081,0.603,96.706,4
spotify:track:0mRXYTJFapAduDJcbeZMs0,"Monday, Monday - Single Version","Universal Masters Collection","The Mamas & The Papas",1999-01-01,204866,0,false,jmlemmon,2020-09-19T18:16:03Z,"folk rock","Geffen",0.511,0.548,1,-7.881,1,0.0273,0.555,0,0.211,0.714,110.403,4
spotify:track:2sBb9M7giiWo2Jn3BVIM8f,"Last Train to Clarksville","The Definitive Monkees","The Monkees",2001-01-29,164253,23,false,jmlemmon,2020-09-19T18:16:03Z,"","WM Germany",0.485,0.629,0,-8.416,1,0.0261,0.0241,0,0.717,0.691,98.639,4
spotify:track:5C6ZxxJloQhJGC1EiRM7da,"96 Tears","Cameo Parkway - The Best Of ? And The Mysterians (Original Hit Recordings)","? & The Mysterians",1966-01-01,176400,0,false,jmlemmon,2020-09-19T18:16:03Z,"proto-punk,garage rock,acid rock","Universal Music Group",0.65,0.569,7,-5.962,1,0.034,0.0658,0.0000339,0.0796,0.863,123.665,4
spotify:track:2TARjNaeT3ImhWvSOcDw92,"Reach Out, I'll Be There","The Ultimate Collection: Four Tops","Four Tops",1997-01-01,182066,0,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul,soul","Universal Music Group",0.622,0.79,3,-3.468,0,0.0322,0.0678,0,0.244,0.73,119.566,4
spotify:track:5ENZpqZZuUmChSsQ8LtW01,"(You're My) Soul And Inspiration","Rock N' Roll Legends","The Righteous Brothers",2008-01-01,194306,11,false,jmlemmon,2020-09-19T18:16:03Z,"","Universal Music Group International",0.208,0.577,11,-8.123,1,0.0407,0.77,0.000006,0.165,0.206,92.227,4
spotify:track:5fmtvzDvwlfvNjdNrOj8TA,"Cherish","Just The Right Sound: The Association Anthology [Digital Version]","The Association",2006-04-11,205693,32,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop,acid rock","Rhino/Warner Records",0.494,0.407,5,-14.463,1,0.0345,0.726,0,0.116,0.555,110.13,4
spotify:track:6wo3ysqdIFGgC9cP56LZNz,"The Ballad Of The Green Berets","Nothing But Number 1's of the USA","Sgt. Barry Sadler",2009-09-30,147853,0,false,jmlemmon,2020-09-19T18:16:03Z,"","K-Tel",0.788,0.325,0,-12.658,1,0.0423,0.406,0.0151,0.0923,0.785,83.404,4
spotify:track:0gBFr7N2D1GfhkXIIepIGG,"To Sir with Love","To Sir With Love","Lulu",1967-05-12,166693,46,false,jmlemmon,2020-09-19T18:16:03Z,"","Legacy Recordings",0.546,0.399,4,-9.378,1,0.027,0.361,0.00000318,0.0995,0.301,97.142,4
spotify:track:6RJK553YhstRzyKA4mug09,"The Letter","The Letter/Neon Rainbow","The Box Tops",1967,112800,65,false,jmlemmon,2020-09-19T18:16:03Z,"","Arista/Legacy",0.638,0.428,9,-12.156,0,0.0687,0.252,0,0.132,0.901,139.434,4
spotify:track:4FdDorlbJTVHcH3djLbIfn,"Ode To Billie Joe","Ode To Billie Joe","Bobbie Gentry",1967-08-21,255001,53,false,jmlemmon,2020-09-19T18:16:03Z,"","EMI Catalogue",0.637,0.189,7,-10.726,1,0.0471,0.721,0,0.0939,0.695,120.142,4
spotify:track:6RUpOheT93fUdI508K5w6U,"Windy","Just The Right Sound: The Association Anthology [Digital Version]","The Association",2006-04-11,174600,41,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop,acid rock","Rhino/Warner Records",0.677,0.722,5,-7.767,1,0.0295,0.357,0.148,0.105,0.898,132.996,4
spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,"I'm a Believer - 2006 Remaster","More of The Monkees (Deluxe Edition)","The Monkees",1967-01-09,167373,73,false,jmlemmon,2020-09-19T18:16:03Z,"","Rhino",0.526,0.775,0,-6.05,1,0.0352,0.707,0.0000205,0.217,0.962,80.106,4
spotify:track:5uvosCdMlFdTXhoazkTI5R,"Light My Fire","The Doors","The Doors",1967-01-04,429760,71,false,jmlemmon,2020-09-19T18:16:03Z,"psychedelic rock,classic rock,acid rock","Rhino/Elektra",0.413,0.725,3,-5.787,0,0.0324,0.369,0.0000216,0.0905,0.44,124.618,4
spotify:track:2j1IE2ToUAtoRJ3ApeaZyU,"Somethin' Stupid (with Frank Sinatra)","Sugar","Nancy Sinatra",2006-04-25,160130,25,false,jmlemmon,2020-09-19T18:16:03Z,"","Boots Enterprises, Inc.",0.267,0.4,4,-10.698,1,0.041,0.669,0,0.203,0.544,207.633,4
spotify:track:1JO1xLtVc8mWhIoE3YaCL0,"Happy Together","Happy Together","The Turtles",1967,176293,77,false,jmlemmon,2020-09-19T18:16:03Z,"","Flo & Eddie, Inc.",0.584,0.367,6,-9.638,0,0.0328,0.55,0.0000138,0.0818,0.588,120.175,4
spotify:track:3c2kMiSB86tVq1J4oULmvL,"Groovin'","Groovin' (Mono)","The Young Rascals",1967,151289,63,false,jmlemmon,2020-09-19T18:16:03Z,"","Rhino Atlantic",0.605,0.455,5,-8.903,0,0.0301,0.595,0,0.0816,0.678,106.825,4
spotify:track:6ft9PAgNOjmZ2kFVP7LGqb,"Can't Take My Eyes off You","The Very Best of Frankie Valli & The 4 Seasons","Frankie Valli",2003-01-14,203240,74,false,jmlemmon,2020-09-19T18:16:03Z,"doo-wop","Rhino",0.575,0.764,4,-7.448,1,0.0746,0.566,0.0000107,0.0692,0.536,123.821,4
spotify:track:4Cl6BCh0RGp9puOTMkZlMM,"Little Bit O' Soul - Remastered","Little Bit O' Soul - The Best Of","Music Explosion",2002-01-01,141866,36,false,jmlemmon,2020-09-19T18:16:03Z,"garage rock,bubblegum pop","Capitol Records",0.539,0.694,7,-8.627,1,0.0697,0.384,0,0.202,0.877,131.901,4
spotify:track:3AXDLGI5TIYi72JcYFvNpv,"I Think We're Alone Now - Single Version","I Think We're Alone Now","Tommy James & The Shondells",1967-01-05,130320,59,false,jmlemmon,2020-09-19T18:16:03Z,"","Rhino",0.782,0.421,11,-11.05,0,0.103,0.0723,0.0316,0.0692,0.715,131.746,4
spotify:track:7s25THrKz86DM225dOYwnr,"Respect","I Never Loved a Man the Way I Love You","Aretha Franklin",1967-03-10,147600,75,false,jmlemmon,2020-09-19T18:16:03Z,"soul,motown,classic soul","Rhino Atlantic",0.805,0.558,0,-5.226,1,0.041,0.164,0.000022,0.0546,0.965,114.95,4
spotify:track:2aCKBrLn7rbhStk5k4FwnF,"I Was Made To Love Her","I Was Made To Love Her","Stevie Wonder",1967-08-01,156440,51,false,jmlemmon,2020-09-19T18:16:03Z,"motown,classic soul,soul","UNI/MOTOWN",0.371,0.613,7,-6.685,0,0.0452,0.0589,0,0.0479,0.873,203.732,4
spotify:track:0mxTuoTdOc7cJZYAqCiGG8,"Come Back When You Grow Up - Remastered","The Legendary Masters Series","Bobby Vee",2011-01-01,137733,19,false,jmlemmon,2020-09-19T18:16:03Z,"doo-wop,rock and roll","Capitol Records",0.643,0.208,7,-14.55,1,0.0357,0.845,0,0.1,0.48,115.5,4
spotify:track:5NfMMASaRz01fltWjbYoLu,"Kind of a Drag","Pop Classics Of The 60's","The Buckinghams",1989-04-25,124760,25,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop","Columbia",0.26,0.506,7,-15.18,1,0.0409,0.703,0.0013,0.285,0.621,139.019,4
spotify:track:0pvA063uNyGQFp7DNtmk0P,"Sweet Soul Music","Rhino Hi-Five: Arthur Conley","Arthur Conley",2005-04-19,141066,0,false,jmlemmon,2020-09-19T18:16:03Z,"northern soul,motown,classic soul,soul","Rhino Atlantic",0.59,0.659,5,-9.669,1,0.0697,0.104,0.00000656,0.356,0.965,80.201,4
spotify:track:5WtrLNpSjwp45LI70E1R4N,"Expressway to Your Heart","Expressway to Your Heart","The Soul Survivors",2012-07-01,140174,0,false,jmlemmon,2020-09-19T18:16:03Z,"philly soul,motown","Soul Survivors",0.525,0.358,11,-12.746,1,0.0456,0.355,0.0000144,0.224,0.615,105.617,4
spotify:track:6eJlEcRmeyQfTlDQBDyqkW,"Soul Man","Atlantic Top 60: Sweat-Soaked Soul Classics","Sam & Dave",2007-10-30,156680,44,false,jmlemmon,2020-09-19T18:16:03Z,"motown,soul,classic soul","Rhino Atlantic",0.672,0.818,0,-5.825,1,0.06,0.291,0.00000495,0.225,0.727,114.949,4
spotify:track:6E4AJJEYIxog9tLhhkHhIJ,"Never My Love - Single Edit Version, Overdub Mix","Just The Right Sound: The Association Anthology [Digital Version]","The Association",2006-04-11,188466,31,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop,acid rock","Rhino/Warner Records",0.476,0.337,1,-14.862,1,0.0285,0.5,0.0000379,0.0608,0.624,95.54,4
spotify:track:0LpcKg3mT5Zvrkq8GyqBZs,"Apples, Peaches, Pumpkin Pie","Best Of Jay And The Techniques","Jay & The Techniques",1995-01-01,147533,29,false,jmlemmon,2020-09-19T18:16:03Z,"northern soul,philly soul","Island Mercury",0.642,0.703,10,-11.128,1,0.067,0.0823,0,0.14,0.91,139.299,4
spotify:track:4TNSKn822wrCkIwcDPtX4S,"Come On Down To My Boat","60's Gold","Every Mother's Son",2006-01-01,155200,0,false,jmlemmon,2020-09-19T18:16:03Z,"","Universal Music Mexico S.A. de C.V. (Polystar)",0.606,0.686,10,-7.292,1,0.0362,0.493,0.00000118,0.039,0.96,127.882,4
spotify:track:20MBLB1TCm3tQK3XZlHXTK,"Incense And Peppermints","Incense & Peppermints","Strawberry Alarm Clock",1987-01-01,169800,39,false,jmlemmon,2020-09-19T18:16:03Z,"psychedelic rock,acid rock,baroque pop","Special Products",0.473,0.735,9,-8.921,1,0.0296,0.0603,0,0.15,0.754,132.506,4
spotify:track:4hupcimlg3UBbW1kAQ6vrT,"Ruby Tuesday","Between The Buttons","The Rolling Stones",1967-01-20,196493,62,false,jmlemmon,2020-09-19T18:16:03Z,"classic rock,rock","ABKCO Music and Records, Inc.",0.524,0.553,0,-10.767,1,0.0292,0.831,0,0.174,0.517,104.578,4
spotify:track:6XVpKaD3oxpA2ohiLyTGPC,"It Must Be Him","The Best Of Vikki Carr: It Must Be Him","Vikki Carr",1992-01-01,172640,23,false,jmlemmon,2020-09-19T18:16:03Z,"bolero","Capitol Records",0.55,0.332,4,-12.365,1,0.0551,0.572,0,0.719,0.499,108.731,4
spotify:track:4KUGhh0lsJ8GxQJ1Um8UrB,"Love Is Here And Now You're Gone","The Supremes Sing Holland, Dozier, Holland","The Supremes",1967-01-23,167906,38,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul,soul","Motown",0.575,0.643,5,-7.744,0,0.0504,0.383,0,0.0925,0.846,113.958,4
spotify:track:1qRA5BS78u3gME0loMl9AA,"For What It's Worth","Buffalo Springfield","Buffalo Springfield",1966-12-05,153693,80,false,jmlemmon,2020-09-19T18:16:03Z,"folk rock,country rock","Rhino/Elektra",0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4
spotify:track:3yJ37B8pPZwZL2tnzjWy9A,"Gimme Little Sign","Brenton Wood's 18 Best","Brenton Wood",1992-01-01,141329,40,false,jmlemmon,2020-09-19T18:16:03Z,"","The Bicycle Music Company",0.742,0.663,10,-5.06,0,0.0321,0.154,0,0.197,0.913,113.005,4
spotify:track:0eEEZOwmDAYoc6H0opwJUI,"The Happening","Motown: The Complete No. 1's","The Supremes",2008-01-01,170666,0,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul,soul","Universal/Island Def Jam",0.266,0.791,8,-6.379,1,0.036,0.173,0,0.825,0.829,172.145,4
spotify:track:68BTFws92cRztMS1oQ7Ewj,"All You Need Is Love - Remastered 2009","Magical Mystery Tour (Remastered)","The Beatles",1967-11-27,230386,67,false,jmlemmon,2020-09-19T18:16:03Z,"classic rock,psychedelic rock","EMI Catalogue",0.399,0.481,7,-7.768,1,0.0296,0.349,0.0000317,0.155,0.652,103.379,4
spotify:track:2a9nPf3E282dar79ImlJHj,"Please Release Me - Rerecorded","Lo Mejor de Engelbert Humperdinck Vol. 1","Engelbert Humperdinck",2012-07-06,209652,29,false,jmlemmon,2020-09-19T18:16:03Z,"","Ok Records",0.354,0.741,5,-6.242,1,0.0347,0.31,0.000764,0.0694,0.419,124.748,3
spotify:track:3LLqU3MrWCq2qfrYEeOVv4,"Your Precious Love - Stereo Version","20th Century Masters: The Millennium Collection: The Best Of Marvin Gaye & Tammi Terrell","Marvin Gaye;Tammi Terrell",2000-01-01,183960,0,false,jmlemmon,2020-09-19T18:16:03Z,"motown,classic soul,soul,northern soul,quiet storm","Universal Strategic Marketing",0.389,0.393,10,-10.51,1,0.0345,0.269,0,0.102,0.685,202.24,3
spotify:track:4uGIJG1jYFonGc4LGp5uQL,"Somebody to Love","Surrealistic Pillow","Jefferson Airplane",1967,174840,68,false,jmlemmon,2020-09-19T18:16:03Z,"psychedelic rock,acid rock","RCA/BMG Heritage",0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,4
spotify:track:1i7G789pL6QVoU9JXSESjy,"Get On Up","Get On Up","The Esquires",1995,146600,17,false,jmlemmon,2020-09-19T18:16:03Z,"northern soul,doo-wop,motown","Oldies.com",0.712,0.435,9,-12.745,1,0.0339,0.728,0,0.109,0.944,117.486,4
spotify:track:3yrSvpt2l1xhsV9Em88Pul,"Brown Eyed Girl","Blowin' Your Mind!","Van Morrison",1967-09,183306,19,false,jmlemmon,2020-09-19T18:16:03Z,"","Columbia/Legacy",0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,4
spotify:track:7N3UAu6FkwdBg9J7OONBBP,"Jimmy Mack","Watchout!","Martha Reeves & The Vandellas",1966,163733,52,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul,soul","UNI/MOTOWN",0.701,0.517,2,-7.951,1,0.0357,0.765,0,0.385,0.688,127.401,4
spotify:track:3Wg198R36q3E7s6eUNJbFj,"I Got Rhythm","Greatest Hits","The Happenings",2012-06-05,178640,15,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop","Rhino",0.501,0.358,0,-12.983,1,0.0338,0.712,0,0.171,0.541,132.327,4
spotify:track:3qitymULqEibr7yknRMKU4,"A Whiter Shade Of Pale","A Whiter Shade Of Pale","Procol Harum",1967-05-12,248946,0,false,jmlemmon,2020-09-19T18:16:03Z,"progressive rock,baroque pop","Fly Records",0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,4
spotify:track:5QNlCdDeOL1WCFBc6aG8VU,"Don't You Care","Mercy, Mercy, Mercy (A Collection)","The Buckinghams",1991-08-27,148733,22,false,jmlemmon,2020-09-19T18:16:03Z,"baroque pop","Legacy/Columbia",0.404,0.493,6,-14.063,0,0.0458,0.0606,0,0.235,0.614,142.085,4
spotify:track:6gcNF9i1BDuv4qHaf12gY7,"Then You Can Tell Me Goodbye","20th Century Rocks: 60's Pop - Those Were The Days","The Casinos",2001-07-01,189200,0,false,jmlemmon,2020-09-19T18:16:03Z,"doo-wop","K-tel",0.4,0.21,9,-11.074,1,0.0306,0.685,0,0.138,0.363,90.464,3
spotify:track:4QNviFJLZ8SrjhkTkDbvyU,"Reflections","Reflections","Diana Ross & The Supremes",1968-03-25,169893,0,false,jmlemmon,2020-09-19T18:16:03Z,"motown,northern soul,classic soul","UNI/MOTOWN",0.681,0.447,1,-10.408,1,0.0265,0.277,0,0.0702,0.694,99.869,4
spotify:track:0zV8gHHcSVDy9czQWrztC3,"On a Carousel","Midas Touch - The Very Best of the Hollies","The Hollies",2010-02-19,194533,0,false,jmlemmon,2020-09-19T18:16:03Z,"","BMG Rights Management (US) LLC",0.588,0.562,0,-10.861,1,0.0294,0.133,0.0000205,0.639,0.698,121.312,4
spotify:track:24hf1CW7BQkGkAnppHUKfU,"Please Love Me Forever","16 Most Requested Songs","Bobby Vinton",1991-09-03,154706,17,false,jmlemmon,2020-09-19T18:16:03Z,"doo-wop,adult standards","Epic/Legacy",0.452,0.156,2,-16.838,1,0.0289,0.629,0,0.178,0.308,77.468,4
spotify:track:5eeZr5k6eprE1NToNTZuxs,"Alfie","The Dionne Warwick Collection: Her All-Time Greatest Hits","Dionne Warwick",1989,165306,38,false,jmlemmon,2020-09-19T18:16:03Z,"","Rhino",0.317,0.293,10,-9.849,1,0.0328,0.929,0.00000529,0.132,0.183,137.06,4
spotify:track:438G655tunvlqiVS5DOdfd,"Silence Is Golden","Silence Is Golden - The Very Best of the Tremeloes","The Tremeloes",2013-08-01,187000,0,false,jmlemmon,2020-09-19T18:16:03Z,"","Sanctuary",0.435,0.601,4,-5.494,1,0.0316,0.0756,0,0.359,0.603,112.032,4
